epoch,accuracy,loss,val_accuracy,val_loss
0,0.7327044010162354,1.0167579650878906,0.81535404920578,0.7732194662094116
1,0.8154584765434265,0.7503980398178101,0.8802117705345154,0.6078648567199707
0,0.8346573710441589,0.703035295009613,0.9040370583534241,0.5677571892738342
1,0.8672624826431274,0.617400586605072,0.9073461294174194,0.5128962993621826
2,0.8819926977157593,0.5607578754425049,0.7326273918151855,0.8523970246315002
3,0.891923189163208,0.5191724300384521,0.9344804883003235,0.42370301485061646
4,0.9030122756958008,0.47857198119163513,0.9404367804527283,0.4117105305194855
5,0.9159218668937683,0.4366234838962555,0.9417604207992554,0.3790852725505829
6,0.9164184331893921,0.3952862620353699,0.9410986304283142,0.3353395462036133
7,0.913108229637146,0.39790087938308716,0.8788881301879883,0.4562964141368866
8,0.9306520819664001,0.3443068563938141,0.9265387058258057,0.3110475242137909
9,0.9273419380187988,0.32832610607147217,0.8643282651901245,0.4644310772418976
10,0.9366104006767273,0.31257468461990356,0.9205824136734009,0.31024134159088135
11,0.933300256729126,0.2845481336116791,0.9410986304283142,0.2573109269142151
12,0.934789776802063,0.28615057468414307,0.9238914847373962,0.33933478593826294
13,0.9276729822158813,0.30218425393104553,0.9602912068367004,0.22045718133449554
14,0.9462098479270935,0.25534769892692566,0.9536730647087097,0.2453979104757309
15,0.9458788633346558,0.2570163309574127,0.955658495426178,0.19978077709674835
16,0.9468718767166138,0.24018940329551697,0.6598279476165771,1.3486121892929077
17,0.9455478191375732,0.23791548609733582,0.9675711393356323,0.18599411845207214
18,0.9513406157493591,0.23575441539287567,0.9430840611457825,0.2204565852880478
19,0.9568023681640625,0.22136561572551727,0.9324950575828552,0.27744466066360474
20,0.9523336887359619,0.22300757467746735,0.9682329297065735,0.17773215472698212
21,0.954485297203064,0.21719449758529663,0.9086697697639465,0.3665759861469269
22,0.9546507596969604,0.21504640579223633,0.9344804883003235,0.2467482089996338
23,0.9589539766311646,0.20468637347221375,0.9510257840156555,0.24385005235671997
24,0.9563058614730835,0.21294531226158142,0.955658495426178,0.1968332827091217
25,0.9568023681640625,0.20334136486053467,0.9457312822341919,0.22722205519676208
26,0.9569678902626038,0.19669122993946075,0.9602912068367004,0.18192100524902344
27,0.9634227156639099,0.18323945999145508,0.9477167725563049,0.2640461325645447
28,0.957629919052124,0.20847848057746887,0.9622766375541687,0.1940290927886963
29,0.9612711071968079,0.18581587076187134,0.9430840611457825,0.2335895597934723
30,0.9647467732429504,0.19418077170848846,0.902713418006897,0.3312895894050598
31,0.96656733751297,0.18016408383846283,0.9662474989891052,0.15958599746227264
32,0.9645812511444092,0.1716362088918686,0.9338186383247375,0.26709792017936707
33,0.966070830821991,0.17503605782985687,0.9543348550796509,0.20320726931095123
34,0.967725932598114,0.1774332970380783,0.9430840611457825,0.23899327218532562
35,0.9680569171905518,0.17174969613552094,0.9291859865188599,0.25993311405181885
36,0.9685534834861755,0.15786221623420715,0.9636002779006958,0.17908191680908203
37,0.96656733751297,0.1788051277399063,0.9649239182472229,0.1738888919353485
38,0.9725256562232971,0.15748819708824158,0.9695565700531006,0.1685602217912674
39,0.9730221629142761,0.15270929038524628,0.9093315601348877,0.29537615180015564
40,0.9715325832366943,0.15843871235847473,0.972865641117096,0.17302101850509644
41,0.9736841917037964,0.15152083337306976,0.9636002779006958,0.18370065093040466
42,0.9725256562232971,0.1513511687517166,0.9662474989891052,0.17170876264572144
43,0.9667328596115112,0.16880324482917786,0.9682329297065735,0.150631844997406
44,0.9748427867889404,0.14464277029037476,0.9655857086181641,0.16204829514026642
45,0.9712015986442566,0.1470518261194229,0.9821310639381409,0.13806821405887604
46,0.9735187292098999,0.1474403738975525,0.9622766375541687,0.17107777297496796
47,0.9768288731575012,0.13534779846668243,0.9768365025520325,0.1388748288154602
48,0.9723601341247559,0.1501600444316864,0.9821310639381409,0.11557307094335556
49,0.9778218865394592,0.13607732951641083,0.972865641117096,0.17372992634773254
50,0.9753392934799194,0.1404605656862259,0.9702184200286865,0.1428675502538681
51,0.9789804816246033,0.12878845632076263,0.7822633981704712,0.9932841658592224
52,0.9763323664665222,0.13158586621284485,0.9602912068367004,0.1717936098575592
53,0.9769943952560425,0.13284394145011902,0.9847782850265503,0.11797637492418289
54,0.9778218865394592,0.13083097338676453,0.9715420007705688,0.15716421604156494
55,0.9751737713813782,0.1331268548965454,0.8874917030334473,0.3729042708873749
56,0.977159857749939,0.130874902009964,0.9682329297065735,0.1517324298620224
57,0.979311466217041,0.12632493674755096,0.964262068271637,0.21166923642158508
58,0.9774909019470215,0.12490351498126984,0.9867637157440186,0.14174038171768188
59,0.976166844367981,0.1406148076057434,0.9801455736160278,0.13117121160030365
60,0.976166844367981,0.13422027230262756,0.9020516276359558,0.30700773000717163
61,0.9784839749336243,0.1254025399684906,0.982792854309082,0.13453184068202972
62,0.9808010458946228,0.11716942489147186,0.9768365025520325,0.14448808133602142
63,0.978318452835083,0.12251964956521988,0.9682329297065735,0.19093456864356995
64,0.9826216697692871,0.11410727351903915,0.9768365025520325,0.13900215923786163
65,0.9789804816246033,0.12013620883226395,0.974189281463623,0.1683962345123291
66,0.9774909019470215,0.13011153042316437,0.9761747121810913,0.12518064677715302
67,0.979311466217041,0.12345641106367111,0.9874255657196045,0.10858407616615295
68,0.978318452835083,0.12307549268007278,0.9801455736160278,0.12168221920728683
69,0.9803045392036438,0.11104335635900497,0.9503639936447144,0.20965684950351715
70,0.9778218865394592,0.12138281017541885,0.9344804883003235,0.267244815826416
71,0.9804700613021851,0.11575928330421448,0.9861019253730774,0.109529510140419
72,0.9811320900917053,0.1192438080906868,0.9874255657196045,0.11383161693811417
73,0.9832836985588074,0.10624725371599197,0.9516876339912415,0.21015268564224243
74,0.9799734950065613,0.11104379594326019,0.9841164946556091,0.10657431185245514
75,0.9831181764602661,0.10503194481134415,0.9900727868080139,0.1021125316619873
76,0.9796425104141235,0.12051565200090408,0.9834546446800232,0.11935194581747055
77,0.9812976121902466,0.1121458038687706,0.9808074235916138,0.11545222997665405
78,0.9837802052497864,0.10783731937408447,0.9576439261436462,0.20139066874980927
79,0.9831181764602661,0.11456707864999771,0.9344804883003235,0.20752300322055817
80,0.9852697849273682,0.09922557324171066,0.9682329297065735,0.15647293627262115
81,0.9857662916183472,0.09612088650465012,0.9907346367835999,0.11135262250900269
82,0.98990398645401,0.08475302904844284,0.9907346367835999,0.10989129543304443
83,0.9900695085525513,0.08368852734565735,0.9907346367835999,0.096585713326931
84,0.9895730018615723,0.08386549353599548,0.9920582175254822,0.10229852795600891
85,0.9923866391181946,0.07572459429502487,0.991396427154541,0.10261514782905579
86,0.9935451745986938,0.0708969384431839,0.991396427154541,0.10686922818422318
87,0.9925521612167358,0.0706692785024643,0.9920582175254822,0.10463618487119675
88,0.9923866391181946,0.06901892274618149,0.9920582175254822,0.10251568257808685
89,0.991062581539154,0.07500530779361725,0.9920582175254822,0.10664012283086777
90,0.9930486679077148,0.07036836445331573,0.991396427154541,0.10385756939649582
91,0.9915590882301331,0.06945088505744934,0.9940437078475952,0.09935977309942245
92,0.9947037696838379,0.06453612446784973,0.9894109964370728,0.1183900386095047
93,0.9943727254867554,0.06355944275856018,0.9887491464614868,0.11161434650421143
94,0.9940416812896729,0.06457199156284332,0.9920582175254822,0.12231569737195969
95,0.9937106966972351,0.06970742344856262,0.9927200675010681,0.11547993868589401
96,0.9943727254867554,0.061950936913490295,0.9874255657196045,0.13075487315654755
97,0.9935451745986938,0.067595936357975,0.9933818578720093,0.11192145943641663
98,0.9945382475852966,0.06247499957680702,0.9927200675010681,0.09473472088575363
99,0.9938762187957764,0.0641254335641861,0.9920582175254822,0.11115875095129013
