epoch,accuracy,loss,val_accuracy,val_loss
0,0.7426348924636841,0.7385826706886292,0.8835208415985107,0.30456820130348206
1,0.8722277283668518,0.32349061965942383,0.8987425565719604,0.24294757843017578
2,0.8990400433540344,0.27012720704078674,0.9205824136734009,0.2586504817008972
3,0.923700749874115,0.18797852098941803,0.9311714172363281,0.18819282948970795
4,0.944389283657074,0.1530003845691681,0.9245532751083374,0.22642257809638977
5,0.9602780342102051,0.10838092863559723,0.9351422786712646,0.21038340032100677
6,0.966070830821991,0.0954480841755867,0.9377895593643188,0.20029787719249725
7,0.9791460037231445,0.06707138568162918,0.9324950575828552,0.26729464530944824
8,0.979311466217041,0.06894849240779877,0.9331568479537964,0.30762040615081787
9,0.9842767119407654,0.0606076642870903,0.9245532751083374,0.41486111283302307
10,0.9895730018615723,0.03067781776189804,0.9397749900817871,0.31571048498153687
11,0.98990398645401,0.06349964439868927,0.9305095672607422,0.44613268971443176
12,0.9846077561378479,0.07432544231414795,0.9311714172363281,0.38122957944869995
13,0.98990398645401,0.04349478706717491,0.9318332076072693,0.32146328687667847
14,0.9938762187957764,0.02505628764629364,0.9351422786712646,0.4434816837310791
15,0.9882489442825317,0.05801296606659889,0.929847776889801,0.43775618076324463
16,0.9913935661315918,0.09083794057369232,0.9331568479537964,0.41234371066093445
17,0.9874213933944702,0.0715094581246376,0.9291859865188599,0.5275263786315918
18,0.9948692321777344,0.0212699007242918,0.9305095672607422,0.5437662601470947
19,0.9897385239601135,0.04278547689318657,0.9324950575828552,0.4444195628166199
20,0.9956967830657959,0.022757532075047493,0.9291859865188599,0.6132662296295166
21,0.9912280440330505,0.04475980997085571,0.929847776889801,0.4664164185523987
22,0.9980139136314392,0.007847647182643414,0.9377895593643188,0.6192735433578491
23,0.9950347542762756,0.015465892851352692,0.9166114926338196,0.7709357738494873
24,0.9953657984733582,0.04888572916388512,0.9258769154548645,0.8161159157752991
25,0.9965243339538574,0.02087949775159359,0.9278623461723328,0.7248677611351013
26,0.9958623051643372,0.027826355770230293,0.9146260619163513,0.819543719291687
27,0.9907315373420715,0.0797288715839386,0.9331568479537964,0.7354274392127991
28,0.9925521612167358,0.1019236296415329,0.9305095672607422,0.8035100698471069
29,0.9945382475852966,0.02335197851061821,0.9238914847373962,0.8837589025497437
30,0.9922211170196533,0.054580461233854294,0.9258769154548645,0.9056706428527832
31,0.9938762187957764,0.17180943489074707,0.9351422786712646,0.8225296139717102
32,0.9933796525001526,0.09685234725475311,0.9351422786712646,0.6578078866004944
33,0.9942072033882141,0.08704912662506104,0.9172733426094055,0.7491940855979919
34,0.999503493309021,0.001395347062498331,0.9344804883003235,0.8847595453262329
35,0.9932141900062561,0.04200656712055206,0.9338186383247375,0.7822808623313904
36,0.9945382475852966,0.04141044244170189,0.9331568479537964,0.874131441116333
37,0.9966898560523987,0.05904201418161392,0.9371277093887329,0.9427637457847595
38,0.9965243339538574,0.053624227643013,0.9318332076072693,0.9818062782287598
39,0.9965243339538574,0.020738231018185616,0.9291859865188599,1.1279175281524658
40,0.9955312609672546,0.04857349395751953,0.9265387058258057,1.4221018552780151
41,0.9988414645195007,0.00599482748657465,0.9285241365432739,1.3035659790039062
42,0.9950347542762756,0.02709539420902729,0.9291859865188599,1.2265889644622803
43,0.997848391532898,0.010130506008863449,0.9338186383247375,1.0757523775100708
44,0.9975174069404602,0.012221845798194408,0.9252150654792786,1.0370004177093506
45,0.9970208406448364,0.02176297828555107,0.9179351329803467,1.2127362489700317
46,0.9970208406448364,0.0251317135989666,0.9344804883003235,1.1300578117370605
47,0.9927176237106323,0.0887819156050682,0.9238914847373962,1.0232031345367432
48,0.9968553185462952,0.03327862545847893,0.9086697697639465,1.357611894607544
49,0.9945382475852966,0.06714165955781937,0.9305095672607422,1.1981054544448853
50,0.9991724491119385,0.002246989868581295,0.9351422786712646,1.1463419198989868
51,0.9968553185462952,0.017079707235097885,0.9305095672607422,1.1375491619110107
52,0.9968553185462952,0.0469619445502758,0.9311714172363281,1.3648459911346436
