epoch,accuracy,loss,val_accuracy,val_loss
0,0.718801736831665,0.9422247409820557,0.832561194896698,0.6870008111000061
1,0.8392916321754456,0.6886587738990784,0.8934480547904968,0.5765581727027893
2,0.8824892640113831,0.6219271421432495,0.8927862048149109,0.5584235191345215
3,0.9112876653671265,0.5244706273078918,0.9278623461723328,0.4779375493526459
4,0.9144322872161865,0.4954308271408081,0.9397749900817871,0.4242297112941742
5,0.9220457077026367,0.44300323724746704,0.939113199710846,0.38084810972213745
6,0.933300256729126,0.38892582058906555,0.9166114926338196,0.4515332281589508
7,0.9318106770515442,0.38597702980041504,0.9410986304283142,0.33991265296936035
8,0.9407480955123901,0.3370263874530792,0.9457312822341919,0.2988843619823456
9,0.9428997039794922,0.3266197144985199,0.9060224890708923,0.37838640809059143
10,0.9478649497032166,0.29897546768188477,0.8742554783821106,0.42937973141670227
11,0.9521681666374207,0.2736251652240753,0.9444077014923096,0.2924511730670929
12,0.9508441090583801,0.25376251339912415,0.9576439261436462,0.24483922123908997
13,0.9491890072822571,0.2555667459964752,0.9364659190177917,0.2758636474609375
14,0.9539887309074402,0.24081045389175415,0.9291859865188599,0.2873936593532562
15,0.9568023681640625,0.22784096002578735,0.9305095672607422,0.26466062664985657
16,0.9543197751045227,0.22642531991004944,0.8378556966781616,0.6608585119247437
17,0.9543197751045227,0.23079250752925873,0.93845134973526,0.31129002571105957
18,0.9574643969535828,0.20735327899456024,0.9576439261436462,0.20781749486923218
19,0.9611055850982666,0.20279955863952637,0.955658495426178,0.22408193349838257
20,0.9609400629997253,0.20859842002391815,0.9536730647087097,0.23814277350902557
21,0.9640847444534302,0.19791395962238312,0.9576439261436462,0.20134234428405762
22,0.9640847444534302,0.19924771785736084,0.9530112743377686,0.21959520876407623
23,0.9619331359863281,0.19763466715812683,0.9371277093887329,0.24015605449676514
24,0.9703740477561951,0.17295852303504944,0.9576439261436462,0.23347333073616028
25,0.968222439289093,0.17543843388557434,0.9530112743377686,0.21830019354820251
26,0.9678914546966553,0.16792400181293488,0.9609529972076416,0.20783700048923492
27,0.9639192223548889,0.17400458455085754,0.9675711393356323,0.20149724185466766
28,0.9728566408157349,0.16350698471069336,0.9338186383247375,0.27450671792030334
29,0.9760013222694397,0.15022657811641693,0.9655857086181641,0.18878155946731567
30,0.9705395698547363,0.15955564379692078,0.9530112743377686,0.21489688754081726
31,0.9760013222694397,0.1524263173341751,0.9682329297065735,0.20024374127388
32,0.9726911783218384,0.15736204385757446,0.902713418006897,0.3314950466156006
33,0.9740152359008789,0.154559925198555,0.9166114926338196,0.4217891991138458
34,0.9776564240455627,0.14355367422103882,0.9662474989891052,0.18686528503894806
35,0.9738497138023376,0.15307265520095825,0.9629384279251099,0.1858532875776291
36,0.978814959526062,0.1276872605085373,0.9748510718345642,0.18367783725261688
37,0.977159857749939,0.14005146920681,0.9702184200286865,0.17604351043701172
38,0.9786494374275208,0.14043021202087402,0.9225678443908691,0.28898558020591736
39,0.9811320900917053,0.12710432708263397,0.9569821357727051,0.23542530834674835
40,0.9758358001708984,0.15176823735237122,0.9589675664901733,0.2288864552974701
41,0.9832836985588074,0.13333715498447418,0.9477167725563049,0.296916127204895
42,0.9786494374275208,0.14153344929218292,0.9774983525276184,0.17782334983348846
43,0.9827871322631836,0.12349265068769455,0.9688947796821594,0.20393827557563782
44,0.9791460037231445,0.13703864812850952,0.9152879118919373,0.32029277086257935
45,0.9832836985588074,0.12553371489048004,0.9636002779006958,0.186176136136055
46,0.9851042628288269,0.12090456485748291,0.9722038507461548,0.17050237953662872
47,0.9811320900917053,0.12890250980854034,0.9722038507461548,0.1753573715686798
48,0.9852697849273682,0.12298887223005295,0.9602912068367004,0.18458236753940582
49,0.9859318137168884,0.10887203365564346,0.9688947796821594,0.1912664920091629
50,0.9836146831512451,0.12151233106851578,0.9616148471832275,0.17747972905635834
51,0.9862627983093262,0.10701155662536621,0.9722038507461548,0.1680128574371338
52,0.9851042628288269,0.10948874801397324,0.9636002779006958,0.18602533638477325
53,0.9864283204078674,0.10647966712713242,0.9563203454017639,0.19359511137008667
54,0.9834491610527039,0.11224459111690521,0.9649239182472229,0.19832158088684082
55,0.9874213933944702,0.10374324768781662,0.9609529972076416,0.1954679787158966
56,0.9875869154930115,0.1024426817893982,0.9563203454017639,0.21923720836639404
57,0.9856007695198059,0.11598443239927292,0.9682329297065735,0.18073633313179016
58,0.9892419576644897,0.10272515565156937,0.9715420007705688,0.22945356369018555
59,0.9869248867034912,0.10123410820960999,0.9675711393356323,0.1747569888830185
60,0.9854353070259094,0.10938228666782379,0.9702184200286865,0.21959100663661957
61,0.987255871295929,0.11829482764005661,0.9695565700531006,0.16872036457061768
62,0.987752377986908,0.10313337296247482,0.9695565700531006,0.18515066802501678
63,0.9884144067764282,0.09861578792333603,0.9662474989891052,0.2063666433095932
64,0.9904005527496338,0.09478794783353806,0.9669093489646912,0.19339700043201447
65,0.9915590882301331,0.08583783358335495,0.9669093489646912,0.21653589606285095
