epoch,accuracy,loss,val_accuracy,val_loss
0,0.6961271166801453,1.1556376218795776,0.8385175466537476,0.41461679339408875
1,0.8654419183731079,0.38637852668762207,0.8934480547904968,0.31009379029273987
2,0.9011916518211365,0.29281002283096313,0.9060224890708923,0.2951205372810364
3,0.9288315176963806,0.23038749396800995,0.9086697697639465,0.2739013433456421
4,0.9458788633346558,0.18346774578094482,0.9219059944152832,0.26150986552238464
5,0.9622641801834106,0.1440822035074234,0.9053606986999512,0.36940205097198486
6,0.9708705544471741,0.13467909395694733,0.9450694918632507,0.22745977342128754
7,0.9756702780723572,0.11617302894592285,0.9510257840156555,0.22703491151332855
8,0.9847732782363892,0.09267820417881012,0.9364659190177917,0.3097865879535675
9,0.9857662916183472,0.08967054635286331,0.9490403532981873,0.23823031783103943
10,0.9847732782363892,0.09321250021457672,0.9225678443908691,0.3139530420303345
11,0.9918900728225708,0.0679437592625618,0.93845134973526,0.3583770990371704
12,0.9900695085525513,0.06861215829849243,0.9576439261436462,0.3258553743362427
13,0.989407479763031,0.07387083023786545,0.9483785629272461,0.3064992129802704
14,0.9928831458091736,0.06642696261405945,0.9549967050552368,0.28697770833969116
15,0.9940416812896729,0.05636182054877281,0.929847776889801,0.47768884897232056
16,0.9915590882301331,0.06557106971740723,0.9563203454017639,0.28202447295188904
17,0.9932141900062561,0.06154787540435791,0.9503639936447144,0.3515717089176178
18,0.9920555949211121,0.06258717179298401,0.9536730647087097,0.39254099130630493
19,0.9956967830657959,0.05480647832155228,0.955658495426178,0.3030385673046112
20,0.9940416812896729,0.05766326189041138,0.955658495426178,0.33217111229896545
21,0.9923866391181946,0.06581925600767136,0.9516876339912415,0.3068937361240387
22,0.9945382475852966,0.05179572105407715,0.9457312822341919,0.30270934104919434
23,0.9956967830657959,0.05023888498544693,0.9510257840156555,0.30783310532569885
24,0.9952002763748169,0.05346092954277992,0.9305095672607422,0.37989193201065063
25,0.9953657984733582,0.0517427921295166,0.9602912068367004,0.2895714044570923
26,0.9960278272628784,0.04619036614894867,0.9490403532981873,0.3262997269630432
27,0.9943727254867554,0.056561294943094254,0.9490403532981873,0.36520856618881226
28,0.9963588118553162,0.042404744774103165,0.9576439261436462,0.31269434094429016
29,0.9953657984733582,0.05092819035053253,0.9549967050552368,0.2732766568660736
30,0.9942072033882141,0.06317608058452606,0.9510257840156555,0.30862313508987427
31,0.9956967830657959,0.045220255851745605,0.9543348550796509,0.32620376348495483
32,0.9961932897567749,0.04289214313030243,0.9510257840156555,0.3101145029067993
33,0.9945382475852966,0.046067941933870316,0.9543348550796509,0.31395840644836426
34,0.9961932897567749,0.04420657455921173,0.9543348550796509,0.3658728301525116
35,0.9963588118553162,0.04646894708275795,0.9371277093887329,0.4028262197971344
36,0.9956967830657959,0.04532823711633682,0.9523494243621826,0.2726307213306427
37,0.9966898560523987,0.03608068451285362,0.9596293568611145,0.3623815178871155
38,0.9948692321777344,0.04235049709677696,0.9490403532981873,0.32965612411499023
39,0.9945382475852966,0.050388045608997345,0.9536730647087097,0.29666298627853394
40,0.9956967830657959,0.0426880419254303,0.9576439261436462,0.3430634140968323
41,0.9971863627433777,0.03327876701951027,0.9530112743377686,0.3338947892189026
42,0.9948692321777344,0.04044223576784134,0.9523494243621826,0.3427884578704834
43,0.9975174069404602,0.03680077940225601,0.9457312822341919,0.33752232789993286
44,0.9953657984733582,0.03857826814055443,0.9549967050552368,0.3003025949001312
45,0.9970208406448364,0.035497624427080154,0.9549967050552368,0.3279317319393158
46,0.9966898560523987,0.033051490783691406,0.9477167725563049,0.3713793456554413
47,0.9952002763748169,0.0382118783891201,0.9497022032737732,0.30909475684165955
48,0.9971863627433777,0.031698331236839294,0.9563203454017639,0.32193830609321594
49,0.9975174069404602,0.0285190399736166,0.9523494243621826,0.35656729340553284
50,0.9958623051643372,0.04580872505903244,0.9530112743377686,0.38249415159225464
51,0.9976828694343567,0.03525840491056442,0.9437458515167236,0.3967021703720093
52,0.9968553185462952,0.03279249742627144,0.9536730647087097,0.3971085846424103
53,0.9963588118553162,0.03506889194250107,0.9589675664901733,0.32744067907333374
54,0.9966898560523987,0.03338824212551117,0.9576439261436462,0.34754782915115356
55,0.9953657984733582,0.04317915439605713,0.9510257840156555,0.3456615209579468
56,0.997848391532898,0.029520263895392418,0.955658495426178,0.3264504373073578
57,0.9963588118553162,0.032269664108753204,0.9463931322097778,0.30338260531425476
58,0.9942072033882141,0.03804275766015053,0.9563203454017639,0.26088207960128784
59,0.9970208406448364,0.029748564586043358,0.955658495426178,0.31026679277420044
60,0.9966898560523987,0.03492375463247299,0.9563203454017639,0.27424973249435425
61,0.9966898560523987,0.02736731804907322,0.9549967050552368,0.3145134449005127
62,0.997351884841919,0.030056914314627647,0.9245532751083374,0.571923553943634
63,0.9956967830657959,0.03537408635020256,0.9463931322097778,0.3321935832500458
64,0.9966898560523987,0.0305334459990263,0.9351422786712646,0.4686912000179291
65,0.9960278272628784,0.031504686921834946,0.9536730647087097,0.35667526721954346
66,0.997351884841919,0.03182235360145569,0.9589675664901733,0.3150111734867096
67,0.9965243339538574,0.030530059710144997,0.9569821357727051,0.29260995984077454
68,0.9966898560523987,0.028636708855628967,0.9503639936447144,0.32387667894363403
69,0.9963588118553162,0.03164244443178177,0.9563203454017639,0.32093510031700134
70,0.9933796525001526,0.042680829763412476,0.9563203454017639,0.2751842141151428
71,0.9975174069404602,0.02655760385096073,0.9358041286468506,0.43842440843582153
72,0.997351884841919,0.026014912873506546,0.9424222111701965,0.3579533100128174
73,0.9975174069404602,0.027127061039209366,0.9424222111701965,0.43765494227409363
74,0.997351884841919,0.024864908307790756,0.9523494243621826,0.37477847933769226
75,0.9930486679077148,0.05199471488595009,0.9516876339912415,0.3036194145679474
76,0.9968553185462952,0.028142614290118217,0.9543348550796509,0.32360267639160156
77,0.9965243339538574,0.029609566554427147,0.9417604207992554,0.32847681641578674
78,0.9975174069404602,0.023546403273940086,0.9444077014923096,0.3643221855163574
79,0.9971863627433777,0.027456212788820267,0.9497022032737732,0.3575058877468109
80,0.9955312609672546,0.03318888321518898,0.9318332076072693,0.40022408962249756
81,0.9952002763748169,0.03385653719305992,0.9497022032737732,0.323188841342926
82,0.9975174069404602,0.023873567581176758,0.9497022032737732,0.37340477108955383
83,0.9980139136314392,0.02424009144306183,0.9450694918632507,0.3372841775417328
84,0.9960278272628784,0.03310771659016609,0.9497022032737732,0.29900625348091125
85,0.9950347542762756,0.03941252455115318,0.9483785629272461,0.2972937524318695
86,0.9980139136314392,0.022488288581371307,0.9457312822341919,0.3204776644706726
87,0.9975174069404602,0.024322625249624252,0.9516876339912415,0.33661964535713196
88,0.9960278272628784,0.03593861684203148,0.9549967050552368,0.32788294553756714
89,0.9956967830657959,0.0418713353574276,0.9510257840156555,0.3030444383621216
90,0.9971863627433777,0.023870373144745827,0.9543348550796509,0.31368696689605713
91,0.9981794357299805,0.017961466684937477,0.9497022032737732,0.40323734283447266
