epoch,accuracy,loss,val_accuracy,val_loss
0,0.5364117622375488,0.9559937715530396,0.5069490671157837,1.5919902324676514
1,0.6597153544425964,0.7139509320259094,0.7240238189697266,0.596195638179779
2,0.7909632325172424,0.5162296295166016,0.6922568082809448,0.6274126172065735
3,0.857001006603241,0.4093465805053711,0.7405691742897034,0.9012919664382935
4,0.8728897571563721,0.37349027395248413,0.902713418006897,0.2931802272796631
5,0.902019202709198,0.2927190065383911,0.6955658793449402,1.515385389328003
6,0.8985435366630554,0.3163266181945801,0.929847776889801,0.2276824563741684
7,0.915259838104248,0.26125428080558777,0.9318332076072693,0.2732871174812317
8,0.9273419380187988,0.28014665842056274,0.9265387058258057,0.2487354725599289
9,0.9318106770515442,0.23514147102832794,0.9358041286468506,0.24353551864624023
10,0.944389283657074,0.2165641039609909,0.9305095672607422,0.22701558470726013
11,0.9536577463150024,0.18294170498847961,0.9020516276359558,0.3185913562774658
12,0.9486925005912781,0.18376317620277405,0.929847776889801,0.2586159110069275
13,0.9592850208282471,0.1616896390914917,0.9410986304283142,0.21832023561000824
14,0.9599470496177673,0.16333238780498505,0.9549967050552368,0.21337077021598816
15,0.9659053087234497,0.15041327476501465,0.9490403532981873,0.25781869888305664
16,0.9703740477561951,0.13630084693431854,0.955658495426178,0.21672555804252625
17,0.9702085256576538,0.13465707004070282,0.9516876339912415,0.3146415650844574
18,0.968718945980072,0.13741447031497955,0.9616148471832275,0.20825162529945374
19,0.9756702780723572,0.11894236505031586,0.9516876339912415,0.2862013578414917
20,0.9758358001708984,0.11877861618995667,0.9609529972076416,0.2220185548067093
21,0.9809665679931641,0.10567960143089294,0.9576439261436462,0.25287026166915894
22,0.9791460037231445,0.1081680953502655,0.9530112743377686,0.3211668133735657
23,0.9789804816246033,0.10214050859212875,0.9093315601348877,0.6149637699127197
24,0.9774909019470215,0.12550680339336395,0.9583057761192322,0.2826526165008545
25,0.9801390171051025,0.11363810300827026,0.9629384279251099,0.3067030608654022
26,0.9817941188812256,0.10226426273584366,0.9563203454017639,0.32261407375335693
27,0.9801390171051025,0.12121345847845078,0.9589675664901733,0.28294453024864197
28,0.9847732782363892,0.09627802670001984,0.9576439261436462,0.2542569041252136
29,0.9817941188812256,0.09799344092607498,0.9444077014923096,0.26789554953575134
30,0.9846077561378479,0.09205523878335953,0.955658495426178,0.35362544655799866
31,0.9860973358154297,0.09346894919872284,0.9622766375541687,0.30845507979393005
32,0.9854353070259094,0.08610273897647858,0.947054922580719,0.3809545040130615
33,0.9827871322631836,0.0983121320605278,0.9417604207992554,0.31057652831077576
34,0.9869248867034912,0.08490614593029022,0.9344804883003235,0.32924938201904297
35,0.9864283204078674,0.08475641906261444,0.9589675664901733,0.3264060318470001
36,0.9844422340393066,0.09128696471452713,0.9583057761192322,0.3344513773918152
37,0.9892419576644897,0.07970207184553146,0.9549967050552368,0.35852357745170593
38,0.9875869154930115,0.08439663797616959,0.9397749900817871,0.3189738094806671
39,0.987255871295929,0.08199478685855865,0.9490403532981873,0.30514296889305115
40,0.9856007695198059,0.09583865106105804,0.9543348550796509,0.28277355432510376
41,0.9904005527496338,0.07707138359546661,0.9417604207992554,0.36190417408943176
42,0.9864283204078674,0.08676953613758087,0.9589675664901733,0.3269287049770355
43,0.9902350306510925,0.07692430913448334,0.9549967050552368,0.4399329125881195
44,0.9860973358154297,0.0896889716386795,0.9596293568611145,0.31433647871017456
45,0.988910973072052,0.08075420558452606,0.9549967050552368,0.41191890835762024
46,0.9885799288749695,0.0804315060377121,0.9543348550796509,0.3870638608932495
47,0.9885799288749695,0.08391986042261124,0.9602912068367004,0.37249383330345154
48,0.9907315373420715,0.07450678944587708,0.9530112743377686,0.3573077321052551
49,0.9923866391181946,0.07291365414857864,0.955658495426178,0.464915007352829
50,0.9905660152435303,0.07102290540933609,0.9569821357727051,0.4202001392841339
51,0.9907315373420715,0.07655587792396545,0.9404367804527283,0.8101893663406372
52,0.988910973072052,0.07658440619707108,0.9477167725563049,0.5086184144020081
53,0.989407479763031,0.0762491300702095,0.9497022032737732,0.3868577480316162
54,0.9895730018615723,0.08078937977552414,0.9583057761192322,0.41144704818725586
55,0.9885799288749695,0.07617580145597458,0.9483785629272461,0.350578635931015
56,0.9870903491973877,0.08572997152805328,0.9424222111701965,0.3390515148639679
57,0.98990398645401,0.07265733927488327,0.9358041286468506,0.5596044063568115
58,0.98990398645401,0.07217561453580856,0.9285241365432739,0.6467313766479492
59,0.9917246103286743,0.07197818160057068,0.9536730647087097,0.4260171949863434
60,0.9880834221839905,0.08093912154436111,0.9636002779006958,0.347550630569458
61,0.9900695085525513,0.07532843947410583,0.9616148471832275,0.4552539885044098
62,0.98990398645401,0.07524062693119049,0.9536730647087097,0.4242669343948364
63,0.9902350306510925,0.07439782470464706,0.9616148471832275,0.399753212928772
64,0.9917246103286743,0.06953931599855423,0.9622766375541687,0.3721783757209778
65,0.9895730018615723,0.07792676985263824,0.9099934101104736,0.5614280104637146
66,0.991062581539154,0.07699485123157501,0.9523494243621826,0.34863564372062683
67,0.98990398645401,0.07922474294900894,0.9463931322097778,0.35204803943634033
68,0.9905660152435303,0.07163318246603012,0.9609529972076416,0.32791855931282043
69,0.989407479763031,0.0781838446855545,0.9589675664901733,0.36768579483032227
70,0.9933796525001526,0.06537175178527832,0.9510257840156555,0.33570024371147156
71,0.989407479763031,0.07805302739143372,0.955658495426178,0.37550631165504456
72,0.9932141900062561,0.07074105739593506,0.955658495426178,0.4382982552051544
73,0.9907315373420715,0.07135181128978729,0.9596293568611145,0.34283778071403503
74,0.9943727254867554,0.060789842158555984,0.9450694918632507,0.6794294714927673
75,0.9904005527496338,0.08234816789627075,0.9576439261436462,0.3249354660511017
76,0.9920555949211121,0.07126394659280777,0.9523494243621826,0.34520259499549866
77,0.9927176237106323,0.06286536902189255,0.9344804883003235,0.4536733031272888
78,0.9927176237106323,0.07273238152265549,0.9530112743377686,0.36895516514778137
79,0.9915590882301331,0.06860336661338806,0.9549967050552368,0.360825777053833
80,0.9923866391181946,0.07511723786592484,0.9563203454017639,0.3848029375076294
81,0.9927176237106323,0.07029185444116592,0.9576439261436462,0.4542670249938965
82,0.9923866391181946,0.0688915103673935,0.9609529972076416,0.3695094883441925
83,0.9925521612167358,0.07252153754234314,0.9530112743377686,0.3274906575679779
84,0.9940416812896729,0.07001426815986633,0.9602912068367004,0.2991209626197815
85,0.9920555949211121,0.07221478223800659,0.9609529972076416,0.41754522919654846
86,0.9907315373420715,0.06981193274259567,0.9549967050552368,0.4723339080810547
87,0.9920555949211121,0.06520594656467438,0.9516876339912415,0.314982146024704
88,0.989407479763031,0.08208931237459183,0.947054922580719,0.4141989052295685
89,0.9942072033882141,0.060256365686655045,0.9185969829559326,0.48605361580848694
90,0.9895730018615723,0.07654782384634018,0.9549967050552368,0.30720314383506775
91,0.9938762187957764,0.05748215317726135,0.9576439261436462,0.36921265721321106
92,0.9917246103286743,0.06788943707942963,0.955658495426178,0.43275517225265503
93,0.9925521612167358,0.0608784556388855,0.9483785629272461,0.5258486270904541
94,0.9932141900062561,0.06369232386350632,0.9609529972076416,0.3981384336948395
95,0.9933796525001526,0.0648343563079834,0.955658495426178,0.420208215713501
96,0.9900695085525513,0.0794716477394104,0.9503639936447144,0.38642287254333496
97,0.991062581539154,0.06943918019533157,0.9589675664901733,0.31270405650138855
98,0.9943727254867554,0.05780715122818947,0.9543348550796509,0.42812782526016235
99,0.9933796525001526,0.06763904541730881,0.9563203454017639,0.43933629989624023
