epoch,accuracy,loss,val_accuracy,val_loss
0,0.7711023092269897,0.8944503664970398,0.823957622051239,1.0349721908569336
1,0.849056601524353,0.6914331316947937,0.8795499801635742,0.5910218954086304
2,0.8861303925514221,0.5933893322944641,0.9139642715454102,0.6126860976219177
3,0.9083085060119629,0.5390425324440002,0.9159497022628784,0.4823479652404785
4,0.9180734753608704,0.4721682071685791,0.9252150654792786,0.4651581645011902
5,0.924859344959259,0.42302998900413513,0.9285241365432739,0.41618993878364563
6,0.934789776802063,0.393988698720932,0.9450694918632507,0.3757922053337097
7,0.9428997039794922,0.3489875793457031,0.9516876339912415,0.31519410014152527
8,0.9385964870452881,0.3394867181777954,0.9497022032737732,0.30495399236679077
9,0.947037398815155,0.29677969217300415,0.9324950575828552,0.30929067730903625
10,0.9433962106704712,0.2972984313964844,0.9596293568611145,0.25651252269744873
11,0.9452168345451355,0.2737990915775299,0.9377895593643188,0.2816699743270874
12,0.9526646733283997,0.25054728984832764,0.9563203454017639,0.2379050999879837
13,0.9572989344596863,0.23516897857189178,0.8974189162254333,0.38550448417663574
14,0.9508441090583801,0.23316621780395508,0.7763071060180664,0.7908333539962769
15,0.9538232088088989,0.22724761068820953,0.9596293568611145,0.2247677594423294
16,0.9563058614730835,0.21928131580352783,0.9569821357727051,0.24649764597415924
17,0.955974817276001,0.22316734492778778,0.9060224890708923,0.3490874171257019
18,0.9640847444534302,0.20520438253879547,0.9622766375541687,0.20906315743923187
19,0.9644157290458679,0.19553981721401215,0.9252150654792786,0.36536705493927
20,0.9634227156639099,0.18641799688339233,0.9669093489646912,0.20881859958171844
21,0.9616020917892456,0.19187834858894348,0.9265387058258057,0.30667951703071594
22,0.9634227156639099,0.1953079104423523,0.9351422786712646,0.23485665023326874
23,0.9685534834861755,0.17277440428733826,0.9516876339912415,0.21455848217010498
24,0.965574324131012,0.17801621556282043,0.9344804883003235,0.2823368012905121
25,0.9697120189666748,0.1614675223827362,0.9695565700531006,0.18820467591285706
26,0.9725256562232971,0.17006619274616241,0.9351422786712646,0.4037240147590637
27,0.9664018750190735,0.19282084703445435,0.9669093489646912,0.20260636508464813
28,0.9716981053352356,0.17153014242649078,0.9589675664901733,0.2257794439792633
29,0.9723601341247559,0.16936644911766052,0.9305095672607422,0.2798512876033783
30,0.9707050919532776,0.17814554274082184,0.9622766375541687,0.19709137082099915
31,0.97666335105896,0.15751613676548004,0.955658495426178,0.20527571439743042
32,0.9746772646903992,0.15322726964950562,0.9146260619163513,0.36992427706718445
33,0.9746772646903992,0.14470818638801575,0.9377895593643188,0.24419808387756348
34,0.977159857749939,0.1436988115310669,0.9463931322097778,0.2525872588157654
35,0.9778218865394592,0.14120008051395416,0.9682329297065735,0.1643385887145996
36,0.9763323664665222,0.1467127799987793,0.9530112743377686,0.20528095960617065
37,0.9779874086380005,0.13828566670417786,0.9477167725563049,0.224633127450943
38,0.9816285967826843,0.12605805695056915,0.9688947796821594,0.17137059569358826
39,0.9822906255722046,0.12136662751436234,0.9675711393356323,0.2168029099702835
40,0.977159857749939,0.1340894252061844,0.9616148471832275,0.19919884204864502
41,0.9796425104141235,0.143175408244133,0.9516876339912415,0.21773985028266907
42,0.9779874086380005,0.133830726146698,0.9669093489646912,0.16334456205368042
