,loss,val_accuracy,val_loss,accuracy
0,0.22388727962970734,0.9771891236305237,0.07085203379392624,0.9089738726615906
1,0.07968848943710327,0.9845474362373352,0.049211036413908005,0.9726002216339111
2,0.06633470952510834,0.9816040992736816,0.04951087385416031,0.976645827293396
3,0.04783041775226593,0.9852833151817322,0.0375141017138958,0.9823464751243591
4,0.04606087878346443,0.9874907732009888,0.03653488680720329,0.9845531582832336
